m1,m2,m3,m4,m5,m6
0.47302829999999996,8.726972,-4.486057,-0.002651229,0.0004676012,-0.0008966078
0.45295169999999996,8.72,-4.511807,-0.002455407,-0.003566518,-0.0008779264
0.4534718,8.730208,-4.496736,-0.002645015,0.0009734474,-0.0001376637
0.4592803,8.7,-4.483813,0.0009789493,0.001957899,-0.0022222220000000003
0.4802721,8.696485000000001,-4.486757,0.0009737696000000001,-0.000274683,-0.0019475389999999999
0.46132290000000004,8.703774000000001,-4.4762260000000005,0.0009525767,0.001588084,-0.0011111110000000001
0.4730928,8.7,-4.475464,0.0001252132,0.00048504529999999997,-0.0009858979
0.48341229999999996,8.703412,-4.48,-0.0030738709999999997,0.0008516492999999999,0.0022222220000000003
0.4734576,8.716542,-4.460373000000001,0.001370434,0.002814688,0.0009814499
0.46,8.703482000000001,-4.49,0.0001203483,0.0011111110000000001,0.0
0.4651726,8.715173,-4.494137,0.0009090599,-0.0011111110000000001,-0.00020205119999999998
0.48680569999999995,8.703194,-4.476389,-0.002453167,0.0028714440000000003,0.0008801663
0.4509425,8.71,-4.480942,-0.0003654052,0.0003654052,-0.0036987390000000004
0.4582063,8.700897,-4.4682059999999995,-0.0009779053,0.00028156650000000003,-0.00180745
0.46,8.71916,-4.47084,-0.001026575,0.0007970979,-0.0007125621000000001
0.4791693,8.728339,-4.47,0.002847884,0.003052908,0.0011111110000000001
0.46,8.719118,-4.471765,-0.0008314561,-0.002129004,-0.0011111110000000001
0.49,8.710898,-4.479101999999999,-0.0011111110000000001,0.0015457210000000001,-0.00043460989999999995
0.49736040000000004,8.717360000000001,-4.48088,-0.0011111110000000001,0.0011111110000000001,8.174767e-05
0.4991923,8.701614999999999,-4.460808,-0.0024628379999999997,0.0011111110000000001,0.00012030790000000001
0.46802309999999997,8.699341,-4.461977,0.0018232,0.001006755,0.0001043557
0.4827878,8.71,-4.481859,0.0007738925,-0.001348874,-0.0007738925
0.47068180000000004,8.702727000000001,-4.471364,0.0006639046000000001,-0.0006639046000000001,0.0011111110000000001
0.47,8.71,-4.470686,-0.000325617,0.001264403,-0.0030077159999999997
0.45073409999999997,8.691467999999999,-4.47,-0.0007014075,0.00035070379999999995,2.9499920000000003e-05
0.47,8.728839,-4.488258,-0.0003443011,-0.0003443011,-0.0006259737000000001
0.48,8.71055,-4.49945,0.003809576,0.003174707,0.0
0.4794778,8.719478,-4.480522000000001,-0.001228485,0.0007798653,0.0
0.48,8.7,-4.501316,0.001463015,0.002194523,0.0
0.4396116,8.700388,-4.48,0.0018988920000000001,-0.004767774000000001,-0.002545552
0.46900119999999995,8.729001,-4.431332,-0.0006175509,0.001357891,0.005555556
0.43,8.700312,-4.519375,0.001799337,0.0026451070000000003,0.00486733
0.4605751,8.709137,-4.471725,0.0011111110000000001,-0.0003653734,0.002602587
0.4454322,8.714568,-4.464568,-0.0028507640000000004,0.0004825692,0.005409583000000001
0.5156136,8.72,-4.49,0.00504958,0.0044444440000000005,0.0053025680000000006
0.5067862,8.699641,-4.493572,0.002145226,-0.006512674,-0.006666666999999999
0.4638973,8.726103,-4.493051,-0.0009042527,-0.007364061,-0.0053486969999999995
0.47553909999999994,8.70223,-4.45223,3.321929e-05,0.002122564,-0.003333333
0.49,8.700107000000001,-4.480535,0.0008380525,-0.002774632,-0.002780924
0.4800798,8.70008,-4.460319,-0.001654909,-0.005011758,-0.005011758
0.44000259999999997,8.710003,-4.460008,-0.0010931860000000001,-3.5851090000000006e-05,-1.792554e-05
0.49,8.709974,-4.489922,0.0002608305,0.002483053,0.001961392
0.48,8.73,-4.480022,-0.001764514,-0.0035953459999999997,-0.0011111110000000001
0.47998270000000004,8.680052,-4.48,-0.0011111110000000001,0.00044095019999999997,0.0
0.45992089999999997,8.71,-4.450053,0.002541327,0.001264909,-0.000472902
0.49000119999999997,8.719999000000001,-4.4899949999999995,0.0015450879999999998,-0.0011111110000000001,0.0006771339999999999
0.4700259,8.719974,-4.460051999999999,0.0,-0.0009820071,0.0003273357
0.4899312,8.700069000000001,-4.47,-0.0008436835000000001,-0.0011111110000000001,0.0011111110000000001
0.49,8.713591000000001,-4.5,0.00220389,-0.0021855579999999998,0.0033150009999999997
0.48,8.71,-4.509930000000001,-0.0008214759,-0.0038651740000000003,0.0008214759
0.49990249999999997,8.710098,-4.479902,-0.001871184,0.001476648,-0.0007310747
0.47036409999999995,8.69,-4.470182,-0.0006013755,-0.0008104233999999999,0.0003006877
0.47015450000000003,8.719536999999999,-4.49,-0.0022074539999999998,-0.001846929,0.000375293
0.5296333000000001,8.71,-4.46,-0.002756447,0.0016026760000000001,0.0
0.4707182,8.710479,-4.479521,0.0004152351,0.001526346,-0.0011111110000000001
0.49,8.699807,-4.500193,-0.0026180829999999998,-0.002145751,0.0003958608
0.4501495,8.71,-4.470149,0.000627346,0.0019085489999999998,0.001424784
0.5297597,8.680481,-4.480481,0.001758374,-0.0003236314,0.00307084
0.4791862,8.709457,-4.47,-0.0017268070000000001,0.0009836831,0.0008634033
0.47618,8.70427,-4.47191,-0.0011111110000000001,0.0033022309999999997,0.0033022309999999997
0.49,8.71,-4.5065550000000005,0.001121899,-0.0022222220000000003,0.001121899
0.4881661,8.708166,-4.48,0.001146291,0.001005573,-3.517939e-05
0.4503022,8.729697999999999,-4.488791,-0.002060124,-0.003171235,0.0009490128
0.442233,8.71,-4.48,0.005533553,0.003311331,0.001067106
0.46834359999999997,8.716687,-4.52,-9.029078000000002e-05,-0.0001354362,0.00102082
0.41790390000000005,8.71,-4.487904,0.00010646600000000001,-0.004391211,-0.001084495
0.54,8.69,-4.504087999999999,-0.002115676,-0.0008447452,0.001057838
0.4133188,8.723319,-4.483319,-0.004262426,-0.001979532,-0.004323099
0.4914818,8.711482,-4.487036,0.00339663,-0.0061602919999999995,0.0009845174
0.45849090000000003,8.71,-4.4460370000000005,0.00018352950000000002,-0.001172288,-0.0009887581
0.48,8.711796000000001,-4.478204,0.00323355,0.0,4.989167000000001e-05
0.44192700000000007,8.716146,-4.461926999999999,-0.001099326,-0.0032920840000000002,0.0011228969999999999
0.5213557,8.718644,-4.464067,-0.0007165456,-0.001032198,0.001032198
0.4330451,8.711015,-4.47797,0.001196753,-0.006666666999999999,-0.00213658
0.4609688,8.71,-4.460969,0.002131787,-0.0006589353,0.0044444440000000005
0.53,8.708302999999999,-4.503394999999999,-0.002105236,0.001228097,5.849298000000001e-05
0.48143980000000003,8.72,-4.45288,0.002277911,-0.004667198,-0.003389022
0.48,8.6982,-4.495399,0.003333333,0.003215381,0.0011111110000000001
0.45205829999999997,8.69,-4.491029,0.0010280369999999999,-0.0011111110000000001,-0.004278297
0.49879670000000004,8.711203,-4.49,0.004134395999999999,-0.001007762,0.0002066986
0.48,8.701208,-4.464830999999999,-0.0021503729999999997,-0.004085199,-0.0011111110000000001
0.4980794,8.70096,-4.472881,-0.002404601,-0.0035157120000000003,-0.001019922
0.45096959999999997,8.681453999999999,-4.499515,0.0001205017,0.00048200669999999996,-0.0001205017
0.49,8.700875,-4.462624,-0.0013329529999999998,0.00100019,0.0022222220000000003
0.4788785,8.708878,-4.47,0.0018045889999999999,-0.000278422,-0.0009719001
0.49840559999999995,8.719203,-4.433189,-0.00017216919999999997,-0.002988995,-0.001877884
0.5,8.711069,-4.488931,0.0001325458,0.0065341209999999995,0.0013762029999999999
0.5089670000000001,8.710344000000001,-4.480689,-0.002923422,0.005145644,0.0011111110000000001
0.46974899999999997,8.71,-4.519247,0.003048528,0.003333333,0.0009687084
0.5,8.719417,-4.49175,-0.002593753,0.0012343739999999999,0.001729169
0.47864629999999997,8.691353999999999,-4.488646,-0.0029905509999999997,-0.001079613,-0.0001142609
0.5,8.699588,-4.479588,-0.001259627,0.0002970324,0.0008140787
0.4513857,8.708614,-4.493072,-0.0004017658,0.0005791022,0.0
0.49,8.72,-4.472809,0.0022222220000000003,0.0022222220000000003,0.002092073
0.49722029999999995,8.70139,-4.49,0.002539555,0.0006355585,0.00047644559999999997
0.47856220000000005,8.71,-4.4971239999999995,-0.00043981019999999997,-0.001892365,0.00010995260000000001
0.48,8.70552,-4.5155199999999995,-0.002093166,-0.001025074,0.0011111110000000001
0.42400070000000006,8.707333,-4.5186660000000005,-0.002067504,0.002869178,0.0008016744
0.4746804,8.70156,-4.4831199999999995,-0.005208692,0.0011111110000000001,0.0011111110000000001
0.4501558,8.72,-4.470467,0.00239831,-0.001341785,0.0007589361999999999
0.48006800000000005,8.690068,-4.480136,0.0022222220000000003,0.003154952,0.0014678739999999999
0.4339679,8.72,-4.482064,-0.001258634,-0.002448194,-0.0009635878
0.49946179999999996,8.708924,-4.498924,0.002050445,0.0009393339999999999,-0.0005957797
0.4706825,8.719828999999999,-4.470853,0.0011111110000000001,0.004798539,0.0
0.4781845,8.693631,-4.4618150000000005,0.0006893053999999999,0.00021090279999999998,0.0009002083
0.4783361,8.708336,-4.4850080000000005,-0.0010068030000000001,0.005034017,0.0
0.4553385999999999,8.695339,-4.50178,0.001150041,0.001130576,-1.9464949999999997e-05
0.478162,8.71,-4.45919,8.860971e-06,0.001066806,0.0
0.4743736,8.71,-4.5,-0.0020526060000000002,-0.0020526060000000002,-8.480818999999999e-05
0.4981284000000001,8.708128,-4.49,4.16958e-05,-0.0009860237,0.002138831
0.4868446,8.72,-4.457896,-0.0006832774000000001,-0.007456902,-0.0001069584
0.508061,8.697756,-4.501939,0.00549451,-0.001172157,-0.001090763
0.46,8.67,-4.4779800000000005,-1.4901849999999999e-05,-0.002237124,-0.005525751999999999
0.4720525,8.705895,-4.4358949999999995,-0.00118861,0.004211945999999999,0.002299722
0.4778948,8.727895,-4.511579,0.001077157,0.001077157,0.001077157
0.5042631,8.717868,-4.477868,0.0043525,-0.001294999,-9.194418e-05
0.4660848,8.72,-4.468113,0.0011815010000000002,0.0009703323,0.001040722
0.4777938,8.7,-4.477794,0.0033149309999999997,-0.0011111110000000001,-2.760386e-05
0.48,8.703336,-4.47,-0.002188624,-0.00321574,-1.679911e-05
0.4622911,8.707709,-4.480835,0.0012418919999999999,-0.001045721,0.002156832
0.5219954000000001,8.72,-4.456009,0.0,0.005426719,0.0046377
0.4984331,8.708433,-4.491567,-0.0001117098,-0.002110512,-0.0022222220000000003
0.5222534000000001,8.682253,-4.505493,-0.0010141360000000001,-0.0011111110000000001,-0.005507068
0.4123178,8.72,-4.4492709999999995,-0.0001480967,0.003185237,-0.00440742
0.5029636,8.715309,-4.4653089999999995,-0.001069664,0.006417981999999999,0.0022222220000000003
0.4627925,8.715195,-4.475585,-0.001102099,-0.0032702509999999996,-9.011827e-06
0.47466440000000004,8.715336,-4.499329,0.0011111110000000001,7.439971e-05,0.004425845
0.47248770000000007,8.717512,-4.467512,0.0,0.003320145,-0.002204637
0.5275185,8.705036999999999,-4.480074,0.002185223,-0.0011111110000000001,-0.001037114
0.47248249999999997,8.71,-4.48,0.0009816684,-0.003419628,-0.0044444440000000005
0.4525223,8.712522,-4.482522,-0.0031404320000000003,0.001078961,-0.001078961
0.46032890000000004,8.71,-4.509671,-0.001064721,0.001157501,0.0011111110000000001
0.49,8.70474,-4.487369999999999,0.002094122,0.0011111110000000001,0.0
0.44,8.707407,-4.484813,0.001911565,-0.001704459,-0.0011111110000000001
0.48,8.707357,-4.48,0.0,0.00341205,7.871701e-05
0.47,8.711996000000001,-4.467332,-0.0031922229999999997,0.002151667,0.001181666
0.45730600000000005,8.717305999999999,-4.46,-0.002863025,0.0,-0.001987068
0.48272109999999996,8.717279,-4.459116000000001,0.0002084416,0.003333333,0.0011111110000000001
0.45,8.708688,-4.483935,-0.0030311170000000003,-0.003128872,-0.0008088945
0.5172985,8.721351,-4.4986489999999995,-0.0011111110000000001,-0.005555556,-0.002530119
0.44117029999999996,8.71,-4.46117,0.0022222220000000003,-0.004754262,-0.002713698
0.4585979,8.7,-4.5,0.0003100337,-0.001292121,0.0011111110000000001
0.4480567,8.709028,-4.49,0.0008383314,-0.001107113,0.0011111110000000001
0.4386098,8.73,-4.493049,0.0030208009999999996,0.002187729,0.0039928920000000005
0.497201,8.73,-4.484198,0.002537082,-0.006203480999999999,-0.003018474
0.48743420000000004,8.71,-4.474868,-0.0017506989999999999,0.003171803,0.0030168070000000003
0.481163,8.7,-4.4741089999999994,0.001206645,0.0044444440000000005,0.0032377990000000004
0.47018279999999996,8.7,-4.4996339999999995,-0.004235814,-0.003124703,-0.003333333
0.45996590000000004,8.71,-4.500068,0.000224566,0.003333333,-0.000224566
0.4758928,8.707054,-4.4817860000000005,0.0001145333,0.0001145333,-0.0008820445
0.4981859,8.7,-4.478186,0.0002939402,-0.0008171709,-0.001405051
0.47697920000000005,8.703021000000001,-4.473021,-0.002077865,-0.001053368,-0.0022222220000000003
0.4485959,8.708596,-4.497192,0.002135298,-0.0030788609999999996,-0.001539431
0.49726800000000004,8.71,-4.478179,0.0003385937,0.003333333,0.0022222220000000003
0.48671000000000003,8.706710000000001,-4.5,0.00304636,0.0003495211,-0.0011111110000000001
0.54,8.69272,-4.491839,-0.00442387,-0.001563785,-0.002448559
0.44,8.705117,-4.482324,0.00427805,0.003000545,0.0009447169
0.47138690000000005,8.702871,-4.495645,0.0020463260000000002,-0.002515383,-0.0011111110000000001
0.5132770000000001,8.703277,-4.483276999999999,0.0,0.0029822240000000003,0.00026333220000000003
0.449999,8.71,-4.48,0.003131235,0.002121173,-0.005353457
0.4892843,8.706905,-4.496905,0.003504245,0.002692322,0.0006410116
0.4804204000000001,8.706386,-4.493614,-0.003314438,-0.004425549,-3.779015e-05
0.4364089,8.716796,-4.483204,0.003333333,0.002225776,-0.0011004489999999999
0.48,8.709695,-4.48,0.002145879,0.0012637969999999999,0.004368101
0.4932625,8.726631,-4.486631,0.0022222220000000003,-0.0011111110000000001,2.290317e-05
0.48,8.71,-4.474686,0.003079895,-0.0007699738,0.002992196
0.45210839999999997,8.71,-4.46,0.0022222220000000003,0.00378476,-0.00045142669999999997
0.47,8.688022,-4.48,0.001434982,0.004768315,0.0007174911
0.47799709999999995,8.707997,-4.475994,0.0,0.001827385,-0.001827385
0.4417263,8.711725999999999,-4.453453,0.002596581,0.0007367521000000001,-0.0011111110000000001
0.477103,8.719033999999999,-4.470966000000001,0.002689568,0.0022222220000000003,0.0003218828
0.5019840999999999,8.707328,-4.484656,0.004037120999999999,0.002120391,0.0001018309
0.4876670999999999,8.702333,-4.477666999999999,0.0015629539999999999,0.00177038,-0.0022222220000000003
0.46,8.712564,-4.494872,0.001470578,0.0007189342,0.0003594671
0.4663773,8.7,-4.49,0.004252279,-0.0031411679999999997,-0.0013032760000000001
0.4500345,8.700035,-4.489896,-0.001571255,0.002005233,0.0008941221
0.4537911,8.7,-4.526209,0.0009111625,-0.003133385,0.0
0.45382740000000005,8.703827,-4.478518,-0.003333333,-6.710297e-05,-0.0010440080000000001
0.4420919,8.705816,-4.457908,-0.003756167,-0.0035987759999999997,-0.0011111110000000001
0.4993602,8.69936,-4.508719999999999,-0.004057333,0.002272445,0.0044444440000000005
0.45810200000000006,8.722408,-4.5143059999999995,-0.0028357,-0.004693261,-0.0008622946000000001
0.46790829999999994,8.713954,-4.482092,0.00020737259999999998,-0.00020737259999999998,-0.0011111110000000001
0.43757299999999993,8.722427,-4.506213,-0.0011111110000000001,0.00205815,8.203589e-05
0.48,8.703992999999999,-4.48,0.003858366,0.003528693,0.0
0.46173869999999995,8.702174000000001,-4.47,-0.0031708070000000003,0.00731677,0.003333333
0.45,8.721844,-4.494078,-0.0011111110000000001,0.0016492929999999998,0.0011111110000000001
0.4739299,8.704018,-4.49,0.002042202,-0.0018621820000000002,0.0003600407
0.4819126,8.714044,-4.46,-0.003802662,-0.003333333,-0.000854398
0.48676440000000004,8.705809,-4.478382,-0.0026246159999999998,0.0016856979999999998,0.0020880910000000003
0.4847015,8.702649000000001,-4.457948,-0.000947397,0.0009648409,-0.003497047
0.4472911,8.696354,-4.480937,0.0011111110000000001,0.0034480559999999997,0.001870972
0.5136887,8.686311,-4.497376999999999,-0.0007594814,0.003094147,-0.001462741
0.474713,8.71,-4.481496,0.002702086,-0.001590975,-0.0004798636
0.4818999,8.7105,-4.4838,0.0008453825,0.001002345,0.003756025
0.461192,8.715596000000001,-4.511191999999999,0.002427185,-0.004530741,-0.0002049629
0.51,8.71744,-4.48,-0.0007462237,-0.0006191116000000001,0.0016031110000000002
0.46981059999999997,8.71,-4.479621,0.0019414570000000002,0.004163679,-0.0008303458
0.5,8.691717,-4.474849,0.001275871,0.001961692,-0.0004252903
0.5,8.712197,-4.481214,-0.0028984859999999996,0.001352527,0.00024141560000000002
0.46538240000000003,8.71,-4.454618,-0.001267658,0.001267658,-0.004600992
0.4470634,8.706468,-4.478234,-0.0013744620000000001,0.004971147,0.0044444440000000005
0.46541459999999996,8.715415,-4.470829,0.0001468191,0.002075403,0.0011111110000000001
0.53,8.705472,-4.497358999999999,0.0007457425,0.008706205,0.0009284267999999999
0.48300429999999994,8.714601,-4.481597,-0.003581992,0.000287484,0.000287484
0.4328153,8.71,-4.474369,-0.001027271,-0.002568177,0.0005136354
0.5317873000000001,8.683575,-4.512851,-0.002905708,-0.005383791999999999,-0.001538736
0.40525900000000004,8.73,-4.486185,0.002435609,-0.002008836,0.00023547610000000001
0.5072675,8.717267999999999,-4.506366000000001,0.0011111110000000001,0.005108462,0.0026693159999999997
0.46396090000000006,8.72,-4.469059,-0.0005795449,0.0032373759999999997,0.00115909
0.4627027,8.698649000000001,-4.491351,0.0011111110000000001,0.0032757290000000002,0.0026117939999999997
0.445165,8.715164999999999,-4.45033,-0.0011111110000000001,0.0,0.00274824
0.4646285,8.74,-4.495372,0.004506813,-0.00117348,0.001373297
0.4768951,8.72,-4.46,0.0005937936,-0.01005098,-0.0033078409999999997
0.4795598,8.68,-4.47239,-0.003030122,0.003333333,0.0022222220000000003
0.42568359999999994,8.728633,-4.47,-0.002927651,-0.002116286,-0.002521968
0.4956517,8.708697,-4.48,0.0006265894999999999,0.0022222220000000003,-0.0009189466999999999
0.46443359999999995,8.714433999999999,-4.471133,0.00032812309999999997,0.000391494,0.001742477
0.4850307,8.705031,-4.464969,0.001214355,0.0007751555,-0.0017830220000000002
0.49,8.694989,-4.51,-0.0014421710000000001,-0.000544189,-0.0011111110000000001
0.4448263,8.700116,-4.4749419999999995,-0.0031586879999999998,-0.003920509,-0.002571513
0.40485229999999994,8.735049,-4.45,0.001967506,0.006982881,0.007237596999999999
0.58,8.725132,-4.490526999999999,-0.001231919,0.00033010120000000003,0.005885657
0.48,8.735306,-4.5,0.001889206,-0.005222539,-0.0069996830000000005
0.48,8.709347,-4.504673,0.0002949092,-0.0008847275,-0.005260646
0.39,8.700097999999999,-4.449902,-0.004739732,0.003333333,0.003038045
0.5151948000000001,8.68961,-4.47961,0.0005577024,-0.001385669,-0.0008365536
0.4000085,8.678007000000001,-4.495997,0.0,0.00181866,0.002676887
0.4345395,8.700921000000001,-4.487303,-0.004223706,0.0013343220000000002,0.004888394
0.5625785,8.72,-4.458386,-0.003302935,0.0022222220000000003,0.000660587
0.44579129999999995,8.703948,-4.500261,0.0005566194,-0.01222861,-0.01555981
0.42,8.69,-4.532642,0.004549251,0.003862687,-0.003333333
0.4140888,8.732956,-4.461133,-6.746174e-05,0.003333333,0.0027440470000000003
0.6032331999999999,8.696466000000001,-4.476767,0.0016575420000000001,0.001147611,-0.0005281808999999999
0.4464845,8.674062,-4.492969,0.0005668532,-0.01219963,-0.01446704
0.3808265,8.7,-4.46,0.0027546309999999996,0.007291661999999999,4.629322e-05
0.6372394,8.73638,-4.4691410000000005,0.001068587,0.0011111110000000001,-0.002307271
0.3435196,8.68352,-4.58352,0.0015667629999999999,-0.01003996,-0.01111111
0.4814185,8.728581,-4.45,-0.002134665,0.005643112,0.0016228879999999998
0.363764,8.707528,-4.5224720000000005,-0.004523564,-0.0026590990000000003,0.00503956
0.6367786,8.786611,-4.273389,0.00777763,0.000555574,-0.0005555003
0.5063653,8.646624000000001,-4.563376,0.015006,-0.03385887,-0.03664265
0.10651400000000001,8.68,-4.606514,0.008344083,0.007820777,0.0027885279999999998
0.4337092000000001,8.723145,-4.546855,0.004449469,0.04278531,0.04278029
0.9582117,8.816369,-4.573631,0.002740973,0.04770417,0.03192778
